city_code,merchant_a,merchant_b,weight,support,z_score
shanghai,0021235,0082001,4.197422594230551,7,32.049714170710764
shanghai,0021235,0082002,3.8533758150834503,5,22.709737663989635
shanghai,0021238,0021275,3.655142602579926,7,22.732933281366748
shanghai,0021241,0021273,3.574595088943112,9,16.660817678974695
shanghai,0021244,0021273,3.6022233381577378,11,18.607648628213788
shanghai,0021246,0021273,3.6296062610565416,10,20.761585004729135
shanghai,0021247,0021274,3.216652866672775,6,17.5619787697978
shanghai,0021247,0021275,3.021638663767903,8,17.3571960567084
shanghai,0021247,0082001,3.9501964765215583,7,28.228754069131327
shanghai,0021249,0082002,4.581617945914115,5,33.051186193788894
shanghai,0021250,0021273,3.000199750599479,11,12.728883600286167
shanghai,0021250,0082000,4.123328696514499,5,24.23805828082166
shanghai,0021251,0021273,3.5933969681145497,10,17.96215837779378
shanghai,0021252,0021274,2.905055898967121,6,15.129736606941357
shanghai,0021252,0021275,3.169398751913099,13,23.88986118371127
shanghai,0021252,0082002,3.6862330468443956,8,25.668375173893942
shanghai,0021252,0082000,2.833090504330417,5,12.516524599904285
shanghai,0021253,0021273,3.2526276827539773,20,18.87626101559929
shanghai,0021253,0021274,3.627784260038454,5,18.971415870220362
shanghai,0021254,0021274,3.1602198051615176,9,20.76278185867916
shanghai,0021254,0021275,2.595328231421089,9,14.01184512517291
shanghai,0021254,0082001,3.075912654268498,6,14.597838051578986
shanghai,0021254,0082002,3.445377997830552,8,21.280994874381744
shanghai,0021254,0082000,3.358404067302664,10,22.611139404534555
shanghai,0021255,0021273,3.5525579815970056,9,15.255060537327836
shanghai,0021256,0021273,3.044092433428033,17,15.237344274321183
shanghai,0021256,0082000,4.17014877118482,6,29.100735228476637
shanghai,0021260,0021273,3.488581735201386,5,11.81070473233227
shanghai,0021261,0021273,3.6604658522940143,15,23.48924764232874
shanghai,0021263,0021274,3.684636286975773,5,21.918614434082368
shanghai,0021263,0021275,3.036909966662628,5,13.70814113813906
shanghai,0021265,0021274,3.2474166200587034,6,17.45626261543909
shanghai,0021265,0021275,3.3594500079669105,10,23.584586345743727
shanghai,0021266,0021274,2.9808672090567194,6,15.471215115732138
shanghai,0021266,0021275,3.3102666215777345,14,26.089684346287445
shanghai,0021266,0082001,3.3270119195413415,5,16.855196786372602
shanghai,0021269,0021274,2.440777705544269,6,11.180598705647133
shanghai,0021269,0021275,3.1078098371212084,19,26.781146074086955
shanghai,0021269,0082001,3.398992765632018,9,22.885924813882465
shanghai,0021269,0082002,2.99170217309052,6,15.148735964298218
shanghai,0021269,0082000,3.334354797321586,12,24.913446247445037
shanghai,0021270,0021274,3.2700464417137285,8,20.829431265354597
shanghai,0021270,0021275,2.7603945667014607,8,14.913793428157854
shanghai,0021270,0082002,3.4123545063504155,5,18.4611700979976
shanghai,0021270,0082000,3.147839587198578,6,16.377556421121348
shanghai,0021273,0021277,3.6307798207985273,14,20.859273954343085
shanghai,0021273,0021279,3.1525163228063047,17,16.548068024262594
shanghai,0021273,0021280,3.0190836584930834,17,15.67513097246667
shanghai,0021275,0021279,3.31208295503923,5,16.135605799185406
shanghai,0021275,0021278,3.22054646160716,7,17.91422157400485
shanghai,0021276,0082000,4.294275204608575,5,30.524276602898105
shanghai,0021278,0082000,4.012941490674225,7,29.44944401493122
shanghai,0021280,0082000,4.230531747970541,7,32.64109865612479
shanghai,0021390,0038910,6.184580309275202,5,78.91291467344055
shanghai,0021391,0117883,6.758620859225707,6,108.6436358032914
shanghai,0021394,0146739,7.191149060626768,5,142.10825352133924
shanghai,0021396,0117883,5.948285591803418,5,59.040471586908744
shanghai,0021396,0235087,4.738919275101077,5,34.147532403669565
shanghai,0021397,0235087,4.781923891384337,5,36.21220154922945
shanghai,0021397,0090432,6.678821347201379,5,89.1234010789618
shanghai,0021400,0117884,6.3997951376323545,5,74.63687756220716
shanghai,0021404,0235087,3.6849132544010894,7,21.21558312162616
shanghai,0021404,0117884,4.620236823710808,5,31.973545459499224
shanghai,0021404,0075453,5.413244773495458,6,53.45962024111036
shanghai,0021404,0041440,5.352226785042528,5,41.88193771781647
shanghai,0021404,0235085,4.554334140654008,10,36.65194382754711
shanghai,0021404,0117882,4.289593525135764,6,26.87149597434785
shanghai,0021404,0075000,4.221645119734251,7,28.83293587121454
shanghai,0021506,0031820,7.15827042460312,5,142.10723051688973
shanghai,0021508,0031817,6.453007650774983,8,111.72610609272597
shanghai,0021508,0031818,6.3926575579364595,6,87.76387974347932
shanghai,0021512,0235123,5.198183502893994,6,52.34833586346811
shanghai,0021513,0021514,5.274367987051341,7,56.856135798141395
shanghai,0021513,0115635,4.52240172083149,5,28.567521343800465
shanghai,0021514,0235123,4.205854132114524,9,33.71096884746312
shanghai,0021514,0166249,5.623439481120053,5,61.8041308171614
shanghai,0021514,0143450,4.8367865774259595,6,44.62634787572609
shanghai,0021517,0170906,7.068499276347379,5,142.1041977732049
shanghai,0021518,0075743,5.946873104078326,5,73.2505573608828
shanghai,0021763,0235394,5.552242470490744,8,64.29434786905531
shanghai,0021763,0235392,4.693922240320109,6,31.773763780182435
shanghai,0021763,0079670,4.683819333879211,8,41.4746496847451
shanghai,0021763,0035667,4.3452274188714695,9,37.89952702017255
shanghai,0021763,0050909,4.246700280740691,5,25.24860385803233
shanghai,0021764,0035667,4.174428756404363,7,30.904314712538778
shanghai,0021764,0050909,4.172973756268026,5,22.698610038713
shanghai,0021764,0079670,4.845130522482838,8,47.2017374537239
shanghai,0021764,0235392,5.1646229628708475,7,49.300968239752244
shanghai,0021764,0075020,5.565988151969836,7,52.40558640654339
shanghai,0021788,0021811,6.290664688151158,8,101.64487870650616
shanghai,0021797,0021811,6.284700361563702,7,99.24860368639698
shanghai,0021825,0021873,5.171433159770383,5,47.42862590584913
shanghai,0021831,0021873,4.339544204078703,11,40.820848970722466
shanghai,0021831,0021835,5.511937247720142,5,61.947237652959814
shanghai,0021831,0021876,5.182954552223339,9,61.92891222597032
shanghai,0021831,0021882,4.972799266939474,7,43.07850451977943
shanghai,0021837,0021873,4.869631726354833,10,52.05394961883323
shanghai,0021837,0021876,5.261376477294751,5,50.17277284489799
shanghai,0021848,0021873,4.936473679590037,11,55.119277573323295
shanghai,0021848,0021882,5.4703675601081665,5,52.58925367861332
shanghai,0021854,0021873,5.138973713991044,5,41.653616074503645
shanghai,0021857,0021873,5.196288479245291,7,52.38641208669828
shanghai,0021887,0021890,5.800049644097576,5,49.45273341093474
shanghai,0021890,0021900,5.873847006658592,5,66.4338544711293
shanghai,0021890,0021936,5.862545149867306,5,63.49742512586281
shanghai,0021890,0021895,5.850757381560925,6,60.57294145111281
shanghai,0021890,0021892,4.603085812910629,6,35.53609901461275
shanghai,0021892,0021904,5.7354029984253385,8,71.09203989323518
shanghai,0021892,0021920,5.69483852831129,5,60.44401070096467
shanghai,0021892,0021943,5.688544180468017,5,58.941186174023834
shanghai,0021892,0021913,5.686716725985194,5,58.51190771959297
shanghai,0021953,0022002,5.067798296229572,6,44.11189607671908
shanghai,0021956,0022002,5.1015832878784355,8,50.494754771611625
shanghai,0021957,0022002,5.041654325189198,6,39.73186911776834
shanghai,0021965,0022002,5.077853499304646,6,45.92227579059796
shanghai,0021970,0022002,5.056791383996904,5,42.21188639260077
shanghai,0021971,0022002,5.040393335440274,5,39.531967770032686
shanghai,0021972,0022002,5.056522985623091,6,42.16659230401731
shanghai,0021975,0022002,5.070228438554661,6,44.542779643463845
shanghai,0021978,0022002,5.040287554581128,5,39.51524440624791
shanghai,0021982,0022002,5.029326470707059,5,37.82015631274233
shanghai,0021991,0022002,5.061155868267309,5,42.95528910718071
shanghai,0022014,0022047,6.142561987705473,5,76.51394779625222
shanghai,0022046,0022047,6.254418241957018,8,119.68916198961445
shanghai,0022123,0022161,5.315596492098767,5,48.34737152509101
shanghai,0022129,0022161,5.3129727507693145,6,47.84262084113112
shanghai,0022132,0022161,5.331818362812378,7,51.588528907669506
shanghai,0022134,0022161,5.395910066717437,10,66.66407188535419
shanghai,0022142,0022161,5.301855187726727,5,45.76166076891378
shanghai,0022155,0022161,5.325264586521043,6,50.2537029422488
shanghai,0022156,0022161,5.290223560145781,5,43.681301582032404
shanghai,0022161,0022165,5.288806755349344,5,43.43445021274068
shanghai,0022167,0022225,7.120172727691542,5,142.10598765142058
shanghai,0022170,0022215,6.429549452340153,5,107.10741767656931
shanghai,0022172,0022215,6.395162026479265,5,93.34315405313355
shanghai,0022230,0022289,5.319692780976088,5,52.81550418584683
shanghai,0022245,0022289,5.316363434249442,5,52.11680244898008
shanghai,0022248,0022289,5.351240354639893,6,59.919085803829816
shanghai,0022256,0022289,5.301176251232879,6,49.04502081974465
shanghai,0022265,0022289,5.33646586616457,7,56.48059502337198
shanghai,0022269,0022289,5.326133718334542,6,54.193909805812005
shanghai,0022282,0022289,5.306809858226212,5,50.16276891683631
shanghai,0022293,0022311,7.102579112619648,5,142.1053920331134
shanghai,0022300,0022345,5.365962869854344,5,48.027044863049206
shanghai,0022307,0022345,5.415272488513479,6,58.49859644293856
shanghai,0022319,0022345,5.387746399331995,5,52.39957102751341
shanghai,0022321,0022345,5.477788104040179,10,75.11837657881792
shanghai,0022325,0022345,5.402083062771964,5,55.492343626231296
shanghai,0022327,0022345,5.396850779333983,5,54.34300621571779
shanghai,0022351,0022385,6.537983363924624,5,99.40627921451473
shanghai,0022351,0022383,5.430692352632932,5,53.711086382026444
shanghai,0022353,0022383,6.003583018138898,5,70.72021024966642
shanghai,0022359,0022384,6.586900829798679,6,110.41909361920034
shanghai,0022371,0022383,5.760411043666147,9,81.06364521841198
shanghai,0022371,0022384,5.506953194673466,6,49.680075378322236
shanghai,0022718,0022761,7.116754141121718,5,142.10587300886428
shanghai,0022909,0022937,5.585954611867845,5,55.18144264470545
shanghai,0022917,0022937,5.594607659361515,5,57.12483168418483
shanghai,0022921,0022937,5.629779860173087,6,65.75447345019629
shanghai,0022931,0022937,5.631086191298981,6,66.09896115774036
shanghai,0022937,0022956,5.651885461929191,9,71.8334405200611
shanghai,0022970,0022971,6.296221606764654,7,102.7923246994454
shanghai,0022970,0022991,6.284438970285914,7,98.06005938896662
shanghai,0023022,0023034,7.204834416816987,5,142.10866629257794
shanghai,0023211,0023229,7.321997848887933,5,142.11190816779794
shanghai,0023568,0023577,7.15498603025448,5,142.1071258390219
shanghai,0023679,0023680,6.896585857317585,6,142.09727204782308
shanghai,0024079,0024110,7.138714411928894,5,142.10660042635794
shanghai,0024269,0024289,5.920740241400235,8,88.12543408338105
shanghai,0024274,0024289,5.8568140288228525,5,68.24173559702832
shanghai,0024281,0024289,5.920450580261213,6,88.02338715840061
shanghai,0024314,0024330,5.982886913859791,7,83.67708247373629
shanghai,0024330,0024340,6.005220192215147,8,91.49627379081637
shanghai,0024330,0024338,5.935707359567775,5,69.28628072527712
shanghai,0024344,0024356,7.223638640881499,5,142.10922131099446
shanghai,0024355,0024385,6.715098186215324,5,109.78333249431788
shanghai,0024358,0024385,6.666002828258068,5,90.20882739295982
shanghai,0024511,0024523,7.039415873477632,6,142.10313479575507
shanghai,0024610,0024618,6.891361549686066,5,142.0970357164424
shanghai,0024672,0024717,5.628059060280859,5,58.35561675004526
shanghai,0024675,0024717,5.629628213201298,5,58.72304418925428
shanghai,0024678,0024689,6.738007402161583,9,142.08931145870187
shanghai,0024685,0024717,5.618011926307058,6,56.05689055626489
shanghai,0024707,0024717,5.61565590391494,5,55.531086900636794
shanghai,0024717,0024721,5.642460915740334,7,61.81604975864835
shanghai,0024717,0024720,5.622659548460956,6,57.10876265583136
shanghai,0024904,0024906,5.52335665411041,5,55.69344383961639
shanghai,0024904,0048291,5.055820158963669,5,35.87997818788214
shanghai,0024904,0147771,5.022155219222469,5,38.941052050531184
shanghai,0024904,0048283,3.969932576181784,5,20.255647216268816
shanghai,0024906,0048283,4.669350901051948,5,33.88804555023002
shanghai,0024913,0089615,6.355848231187729,5,84.06106476458959
shanghai,0024920,0068145,7.316408106841066,5,142.11176473397498
shanghai,0025046,0088359,7.178371791222669,6,142.1078612809448
shanghai,0025061,0025063,7.225749959680026,5,142.1092827634002
shanghai,0025067,0025115,4.128939171139375,8,29.820015703904435
shanghai,0025068,0035648,3.7224936332124887,5,18.705895440352705
shanghai,0025070,0025115,4.092994033508007,5,25.826453224702384
shanghai,0025072,0025115,4.126098656635635,8,29.483116513904438
shanghai,0025073,0025115,4.225726375632306,17,43.91819302475964
shanghai,0025076,0025115,4.144043704817297,8,31.677225071550858
shanghai,0025078,0025115,4.212129061180714,13,41.59331245808127
shanghai,0025079,0025123,5.811251239570725,11,100.18512695946228
shanghai,0025079,0025112,4.949843317531202,5,37.84089763498846
shanghai,0025080,0025115,4.181980164894235,11,36.86799427984525
shanghai,0025083,0025115,4.1880229102227675,11,37.76998699083888
shanghai,0025087,0025115,4.145275708682514,9,31.833716205120524
shanghai,0025088,0025115,4.139804884788194,8,31.144656530125957
shanghai,0025092,0025115,4.131990116331909,8,30.186162280147958
shanghai,0025093,0025115,4.118525549197654,7,28.603393029749856
shanghai,0025094,0025115,4.111372140265715,6,27.796544445944065
shanghai,0025100,0025115,4.139628825235556,10,31.12273099424933
shanghai,0025101,0025115,4.107988014470574,6,27.422811657965646
shanghai,0025173,0109565,4.592510501800592,6,33.467611824258725
shanghai,0025173,0035669,5.3885986880721175,12,83.83677564075968
shanghai,0025175,0109565,5.822887245456566,8,75.44527688926048
shanghai,0025176,0109565,4.816639537650912,7,45.27513542988824
shanghai,0025176,0035669,5.336802870097525,14,86.00742184132609
shanghai,0026132,0026160,7.2663593839700455,5,142.1104316995472
shanghai,0026717,0026732,5.261302490024641,10,69.32066761140878
shanghai,0026717,0026722,4.887613784105645,7,49.38931427876684
shanghai,0026717,0026725,4.123793930350037,11,37.856943714014044
shanghai,0026717,0026721,4.02962253407634,5,25.65846579433599
shanghai,0026717,0026731,3.911072310297567,8,29.045909234693397
shanghai,0026720,0026741,5.458283965308682,5,61.736386841252035
shanghai,0026721,0026747,5.014440157243786,6,51.96469072822246
shanghai,0026721,0026724,4.770625389338812,7,44.46933043805939
shanghai,0026722,0044250,6.301517940585405,5,80.35341108343677
shanghai,0026724,0026725,4.16969495512653,7,32.650740391250636
shanghai,0026724,0026731,3.9153606798499965,5,24.026852026360324
shanghai,0026724,0089042,5.165304248887487,5,50.74749719882889
shanghai,0026725,0026741,4.566166072639315,12,52.748114179589926
shanghai,0026725,0089042,4.384222801852261,5,28.159368387280004
shanghai,0026725,0026731,3.58408186689189,6,20.88050705163277
shanghai,0026731,0044244,4.618251677893054,5,33.31047269980011
shanghai,0026731,0026747,4.540796969760513,8,41.235114331808695
shanghai,0026731,0026741,3.7868575628264916,5,22.89569913713658
shanghai,0026741,0044249,5.466122928667155,6,63.702852935127375
shanghai,0026747,0044244,5.269936116928206,5,50.75140237679827
shanghai,0027963,0027972,7.152915177491027,5,142.1070596022609
shanghai,0028028,0028041,6.005510892610276,7,76.16298297123912
shanghai,0028028,0028067,5.179726516503828,6,43.969064579020085
shanghai,0028041,0028067,5.219262110093368,5,46.2771003709993
shanghai,0028052,0028067,5.869409604965948,5,65.61092106222821
shanghai,0028063,0028067,5.931437733057172,7,84.08722677612099
shanghai,0028463,0028484,7.316731865588273,5,142.11177307088232
shanghai,0028925,0064794,6.430279028620334,5,101.2749704042941
shanghai,0028926,0064793,6.4166681744217025,5,102.3139288784642
shanghai,0028994,0029029,7.399158583737875,5,142.11378267863657
shanghai,0029080,0029105,7.352393509528118,5,142.11266968771943
shanghai,0031636,0109518,6.192254039502932,5,82.0958230535438
shanghai,0031636,0031637,5.99735673087832,9,98.70795663698179
shanghai,0031637,0031638,6.23169172588699,5,74.47684896856909
shanghai,0032056,0032063,6.99966419877707,6,142.10161359097515
shanghai,0032447,0032448,6.981904246436925,5,142.1009074609436
shanghai,0032449,0032451,6.403731861005656,12,142.06585396885754
shanghai,0034088,0173234,6.333346934067754,6,105.18741794874771
shanghai,0034088,0044167,5.798153335267655,6,71.28289370993683
shanghai,0034089,0044167,6.464414894833725,5,94.4951604891864
shanghai,0034556,0089141,6.547106953381653,5,81.04153386434506
shanghai,0034642,0034643,6.427257796818185,12,142.0678682687571
shanghai,0035010,0035011,7.203867921568764,5,142.10863738813768
shanghai,0035078,0065478,4.493346437346003,5,29.480807591846112
shanghai,0035078,0065477,3.7543637041754323,6,20.925101672172143
shanghai,0035078,0115638,3.7148340408080696,6,18.827654754407078
shanghai,0035078,0065474,3.2213917978742783,6,14.481927681406098
shanghai,0035079,0062987,3.3158439148987666,5,15.233460821325323
shanghai,0035081,0132616,6.694133733933861,7,142.08679509097016
shanghai,0035083,0201446,6.267562486370822,5,90.8238825190403
shanghai,0035083,0044899,6.236720022160486,6,80.28256045828736
shanghai,0035083,0065881,6.21661791026663,5,74.07987996126774
shanghai,0035089,0166226,6.681625178861979,9,142.0860502822674
shanghai,0035092,0109519,6.28509103021043,9,120.47897240770848
shanghai,0035191,0035204,3.5317451668490865,15,31.34108016552817
shanghai,0035191,0063587,2.3603128713610992,5,7.305202269562103
shanghai,0035192,0078933,3.0259161909626515,5,13.151931646013708
shanghai,0035193,0035198,2.8877113976189,6,12.896452570762538
shanghai,0035193,0035204,2.911964554813979,10,17.69859784313578
shanghai,0035193,0063587,2.568592170554994,5,9.618121836660203
shanghai,0035193,0100446,2.3939985716952155,7,9.337120110993679
shanghai,0035193,0100452,2.1141465062717106,5,6.689860988465883
shanghai,0035193,0143767,4.798814224906885,5,39.573956791239524
shanghai,0035193,0195862,3.2355336577382845,5,13.487687140347017
shanghai,0035193,0078933,2.7012090566103373,9,13.23994787287064
shanghai,0035194,0035204,3.177878650543608,8,19.808401155216025
shanghai,0035194,0063585,3.659675027870832,6,18.56455973848599
shanghai,0035195,0035204,3.176628826561454,11,22.799373483478433
shanghai,0035195,0063581,2.1903112100614113,8,9.144733830281748
shanghai,0035195,0109248,4.095059112220794,5,25.941749754636078
shanghai,0035195,0035203,2.688155836473263,5,9.864230141761748
shanghai,0035195,0078933,2.3911221602244472,5,9.441049022684778
shanghai,0035197,0035204,3.3263556850157157,6,18.93715901055641
shanghai,0035198,0078933,2.766737637577731,6,12.245629485681757
shanghai,0035198,0063583,2.738054801989172,5,9.541373205274134
shanghai,0035198,0063581,2.1882416900093133,6,8.034474513260388
shanghai,0035199,0063587,3.798896868455576,5,17.76493331901101
shanghai,0035199,0100446,3.550006237492492,5,16.101439595402177
shanghai,0035200,0035204,3.3220253891846863,9,22.30987396862403
shanghai,0035200,0063581,2.4807951108817194,7,10.474291927968983
shanghai,0035201,0195862,5.3792326082226145,5,55.86793080349448
shanghai,0035203,0035204,2.7672943365228617,5,12.593940144760492
shanghai,0035203,0078936,2.7414238004256726,5,10.929599557471729
shanghai,0035203,0109250,4.464489177277859,7,38.45175633033428
shanghai,0035203,0078933,3.068265390007209,8,15.915442542104936
shanghai,0035344,0035375,5.66151978959138,5,53.29610348242688
shanghai,0035350,0035372,5.677531676673383,7,63.07716098175199
shanghai,0035351,0035375,5.706462746170812,7,63.79246305395503
shanghai,0035353,0035372,5.640072858093182,5,54.29995944827972
shanghai,0035360,0035375,5.696539172592208,5,61.30986470938433
shanghai,0035366,0035372,5.6540916140785775,5,57.43181993937054
shanghai,0035368,0035372,5.6878616517211515,7,65.73809924784683
shanghai,0035372,0035375,4.632749297095802,7,40.15866356527517
shanghai,0035373,0035375,5.693891457397032,5,60.663966812438005
shanghai,0035424,0039143,7.12776767211749,6,142.10624048608418
shanghai,0035512,0035516,5.385367440844383,14,85.70001407781803
shanghai,0035512,0035515,5.337927086884833,8,70.88731999517186
shanghai,0035512,0035517,5.275352204895562,5,55.19056672835734
shanghai,0035512,0045429,3.7566745356546543,7,20.38683738824081
shanghai,0035512,0054632,3.519028121810421,5,18.190941950249183
shanghai,0035562,0035568,7.130191416516824,5,142.10632063477996
shanghai,0035638,0109149,6.8086444071789165,7,142.09306591265974
shanghai,0035639,0234643,4.969934871996101,7,51.05193705786912
shanghai,0035639,0070142,4.961929752367419,6,49.44312453631734
shanghai,0035639,0109203,4.939620913124368,6,45.22217901801823
shanghai,0035639,0089734,4.7532783838875,15,61.20221514771687
shanghai,0035640,0054350,4.95887220322609,8,52.15570935505251
shanghai,0035640,0147702,2.8336050568099465,5,11.96527689141726
shanghai,0035642,0089316,5.761794621171762,7,80.43472179078434
shanghai,0035642,0102784,5.720457212390241,5,68.17625321600104
shanghai,0035642,0089697,5.717473765981157,6,67.3674878393038
shanghai,0035642,0213588,5.7166627911460735,5,67.14930855707966
shanghai,0035646,0077466,5.895942321792287,6,69.95352709089673
shanghai,0035646,0044629,5.318375600727027,5,55.949414562678335
shanghai,0035646,0126733,3.7228716501394645,6,20.014413445492927
shanghai,0035646,0084196,3.633660299303286,5,17.68408803617385
shanghai,0035647,0035658,5.789953206060184,8,81.41034332504636
shanghai,0035647,0076995,4.836773468676495,8,48.07521990899421
shanghai,0035648,0143685,4.629231553659365,5,32.58588112147376
shanghai,0035648,0036784,4.354635016545157,7,35.43959178507608
shanghai,0035648,0089332,4.256036675458248,14,45.42459125852194
shanghai,0035648,0073836,4.223242753673694,18,48.24605519707964
shanghai,0035648,0089712,4.106133088754699,10,36.14954157867805
shanghai,0035648,0042763,3.7421546252859317,7,20.603636454716995
shanghai,0035648,0114229,3.488124733494028,5,18.486281253480588
shanghai,0035648,0114231,3.3279769971314925,6,17.880092983663754
shanghai,0035651,0118962,5.856018815932045,6,73.4685963004389
shanghai,0035651,0234656,5.514459584309648,5,62.69317865065174
shanghai,0035651,0177556,5.2949231818375475,5,48.62539186013406
shanghai,0035651,0086196,3.8840554343809925,5,21.942328138242665
shanghai,0035653,0118959,6.060195560249347,5,68.77590464238688
shanghai,0035653,0073649,6.038609034986409,5,63.08653525172365
shanghai,0035653,0089120,4.552414219411896,6,30.617775671959798
shanghai,0035653,0084665,3.994911107563314,5,23.413317284847903
shanghai,0035660,0109086,7.0296718495467205,5,142.1027693400807
shanghai,0035664,0108366,5.218765086704043,7,59.675294751205506
shanghai,0035664,0108379,5.211900007710826,6,58.05888740211006
shanghai,0035664,0108355,5.202513846744842,6,55.9194997265304
shanghai,0035664,0108375,5.197788395208863,6,54.87244695124037
shanghai,0035664,0108361,5.183858346368249,5,51.89856550238047
shanghai,0035664,0108340,5.1794654959302315,5,50.994600184931535
shanghai,0035664,0235106,4.606246349259763,5,31.122030434146996
shanghai,0035665,0119046,7.2779371954205425,5,142.11074802711494
shanghai,0035667,0050909,4.882754027474349,8,52.18423352621609
shanghai,0035667,0089420,4.770305717287605,7,45.637488215458596
shanghai,0035667,0079670,4.067582697267823,5,24.38476872771729
shanghai,0035670,0089693,6.931825098982386,5,142.09882387329566
shanghai,0035671,0235102,3.3484256458648423,5,13.165867159293551
shanghai,0035671,0235104,5.0558475287204585,12,57.97599185669061
shanghai,0035671,0073572,5.625363080549401,5,54.84969853094188
shanghai,0035671,0077164,4.274450960266459,6,29.602623116638046
shanghai,0035671,0077167,4.19819713927214,6,24.673885881922786
shanghai,0035672,0105951,6.3341101929490575,5,100.95260910821743
shanghai,0035672,0143424,6.33163569477992,5,99.95830982373704
shanghai,0035701,0082377,6.786317431402376,6,142.09191719643724
shanghai,0035770,0074555,7.020696562496306,5,142.1024284894927
shanghai,0035860,0146945,6.299660346299052,5,99.24540589668375
shanghai,0035923,0082726,5.813445812607687,8,87.76244578205659
shanghai,0035923,0089195,5.808444602885353,9,86.02421665905621
shanghai,0035923,0082722,5.761030076428535,6,71.16283770736074
shanghai,0036176,0096262,6.5890726695804736,8,142.08013582923286
shanghai,0036554,0036558,6.821009298569688,6,142.09368752226536
shanghai,0036560,0036570,6.799578780683678,6,142.09260360857698
shanghai,0036609,0187053,5.022181375281325,8,53.08262706227224
shanghai,0036705,0234665,4.804517414070308,8,48.108543932552315
shanghai,0036705,0117119,4.347505244909713,6,33.85874947578679
shanghai,0036705,0165040,4.188899817912336,5,25.156108154496575
shanghai,0036705,0084108,4.163587707978334,5,25.586820292075483
shanghai,0036705,0146749,4.088679885047324,11,39.172655429971435
shanghai,0036705,0146748,4.085866220351064,6,28.726790873900814
shanghai,0036705,0234666,3.8436003326070685,7,23.40907646759759
shanghai,0036705,0064916,3.575605232567333,6,19.93898044420904
shanghai,0036705,0064913,3.1863642399041483,8,18.770597650605698
shanghai,0036705,0064915,2.3750783204117365,8,11.829367412266823
shanghai,0036714,0234663,4.445506909416225,6,35.437934268431455
shanghai,0036714,0162396,4.039242296503313,8,33.05116930484073
shanghai,0036714,0113292,3.6413547059967053,5,20.984784416376694
shanghai,0036714,0113293,3.542987271710219,7,22.716291488107682
shanghai,0036714,0133742,3.148470485052786,5,15.039186859367609
shanghai,0036714,0138981,3.144128532255632,7,17.35899413239781
shanghai,0036714,0138991,3.1050454075170117,6,15.656047442686482
shanghai,0036714,0138975,3.091979668776358,11,20.95943584146972
shanghai,0036714,0138978,3.0707417619640056,7,17.065686085045993
shanghai,0036714,0118576,2.9922595865158588,6,14.09645191202126
shanghai,0036714,0138988,2.9716530426201837,9,17.269051741561004
shanghai,0036714,0090355,2.949403298396187,6,14.133728946992747
shanghai,0036714,0138984,2.8554902125586175,6,13.412310822110294
shanghai,0036714,0138977,2.5580681757030987,10,14.020721657400799
shanghai,0036769,0070167,6.076353739799971,7,95.46244774854048
shanghai,0036772,0205108,4.904137931674312,6,47.59374672339632
shanghai,0036772,0205105,5.153186921649078,6,53.04132382193049
shanghai,0036780,0113063,6.257738568805007,7,108.85777294606046
shanghai,0036784,0083037,6.3414127162513925,5,81.12420307334384
shanghai,0036787,0045429,5.7551212605502355,9,90.00556753905784
shanghai,0037020,0164332,4.410947554498532,6,29.334086995887553
shanghai,0037293,0075336,6.6699642391130745,6,100.51255309721523
shanghai,0037643,0164332,4.359582879830663,5,23.885976271753627
shanghai,0037666,0037670,4.299388983247684,6,32.56398009251376
shanghai,0037666,0037671,4.451560352861018,5,30.93617424786212
shanghai,0037666,0037667,4.250002181728777,6,27.020174287194074
shanghai,0037667,0037670,4.278269047620982,10,37.22127774038206
shanghai,0037667,0037668,5.580086581909016,7,71.85380944865655
shanghai,0037669,0037670,5.258376986743393,7,59.44567792429948
shanghai,0037670,0037671,4.366371991674089,9,38.029146984401926
shanghai,0037680,0085994,6.603790615759896,5,106.44208715399715
shanghai,0037703,0037704,6.835766639238765,6,142.09441611512509
shanghai,0038324,0085876,5.214322893510311,11,67.65767910694129
shanghai,0038324,0085874,4.997480374332938,14,63.4188754021659
shanghai,0038324,0077095,4.431987591161852,5,27.251328505117776
shanghai,0038489,0164332,3.723449771065396,5,20.0850745280779
shanghai,0038489,0147768,5.186911216060175,6,50.6060046213393
shanghai,0038490,0186957,6.455392547495539,6,107.1382039990134
shanghai,0038492,0175674,6.500666258828504,6,104.38742408449959
shanghai,0038654,0055525,6.057396863503397,8,91.46560489994566
shanghai,0038885,0038886,5.427566973739842,7,63.758505392152934
shanghai,0038885,0039105,5.172826985317406,8,48.04883777795441
shanghai,0038886,0077237,5.808069294406239,5,56.79428691212534
shanghai,0038886,0039106,5.049593549384263,5,33.290850415976315
shanghai,0038886,0039105,4.558740653914628,5,31.413521088466766
shanghai,0038907,0235087,3.493503793918678,9,18.45219845586045
shanghai,0038907,0117884,4.215985538938614,5,22.490264724732786
shanghai,0038907,0075000,3.690066838450849,6,17.819603482568187
shanghai,0038907,0235085,3.849639424849973,5,19.050943529175388
shanghai,0038907,0058474,4.835530610553524,8,45.63039628402911
shanghai,0038907,0077088,4.590158768802278,7,35.85195171860755
shanghai,0038907,0077148,4.569775687414174,8,37.37321712078663
shanghai,0038907,0077145,4.246149073644269,6,25.354876752313928
shanghai,0038908,0235087,4.268354702437912,5,22.911161853366465
