city_code,community_id,merchant_count,anchor_count,anchor_merchants
shanghai,135869,1,0,
shanghai,135870,1,0,
shanghai,135871,1,0,
shanghai,135872,1,0,
shanghai,135873,1,0,
shanghai,135874,1,0,
shanghai,135875,1,0,
shanghai,135876,1,0,
shanghai,135877,1,0,
shanghai,135878,1,0,
shanghai,135879,1,0,
shanghai,135880,1,0,
shanghai,135881,1,0,
shanghai,135882,1,0,
shanghai,135883,1,0,
shanghai,135884,1,0,
shanghai,135885,1,0,
shanghai,135886,1,0,
shanghai,135887,1,0,
shanghai,135888,1,0,
shanghai,135889,1,0,
shanghai,135890,1,0,
shanghai,135891,1,0,
shanghai,135892,1,0,
shanghai,135893,1,0,
shanghai,135894,1,0,
shanghai,135895,1,0,
shanghai,135896,1,0,
shanghai,135897,1,0,
shanghai,135898,1,0,
shanghai,135899,1,0,
shanghai,135900,1,0,
shanghai,135901,1,0,
shanghai,135902,1,0,
shanghai,135903,1,0,
shanghai,135904,1,0,
shanghai,135905,1,0,
shanghai,135906,1,0,
shanghai,135907,1,0,
shanghai,135908,1,0,
shanghai,135909,1,0,
shanghai,135910,1,0,
shanghai,135911,1,0,
shanghai,135912,1,0,
shanghai,135913,1,0,
shanghai,135914,1,0,
shanghai,135915,1,0,
shanghai,135916,1,0,
shanghai,135917,1,0,
shanghai,135918,1,0,
shanghai,135919,1,0,
shanghai,135920,1,0,
shanghai,135921,1,0,
shanghai,135922,1,0,
shanghai,135923,1,0,
shanghai,135924,1,0,
shanghai,135925,1,0,
shanghai,135926,1,0,
shanghai,135927,1,0,
shanghai,135928,1,0,
shanghai,135929,1,0,
shanghai,135930,1,0,
shanghai,135931,1,0,
shanghai,135932,1,0,
shanghai,135933,1,0,
shanghai,135934,1,0,
shanghai,135935,1,0,
shanghai,135936,1,0,
shanghai,135937,1,0,
shanghai,135938,1,0,
shanghai,135939,1,0,
shanghai,135940,1,0,
shanghai,135941,1,0,
shanghai,135942,1,0,
shanghai,135943,1,0,
shanghai,135944,1,0,
shanghai,135945,1,0,
shanghai,135946,1,0,
shanghai,135947,1,0,
shanghai,135948,1,0,
shanghai,135949,1,0,
shanghai,135950,1,0,
shanghai,135951,1,0,
shanghai,135952,1,0,
shanghai,135953,1,0,
shanghai,135954,1,0,
shanghai,135955,1,0,
shanghai,135956,1,0,
shanghai,135957,1,0,
shanghai,135958,1,0,
shanghai,135959,1,0,
shanghai,135960,1,0,
shanghai,135961,1,0,
shanghai,135962,1,0,
shanghai,135963,1,0,
shanghai,135964,1,0,
shanghai,135965,1,0,
shanghai,135966,1,0,
shanghai,135967,1,0,
shanghai,135968,1,0,
shanghai,135969,1,0,
shanghai,135970,1,0,
shanghai,135971,1,0,
shanghai,135972,1,0,
shanghai,135973,1,0,
shanghai,135974,1,0,
shanghai,135975,1,0,
shanghai,135976,1,0,
shanghai,135977,1,0,
shanghai,135978,1,0,
shanghai,135979,1,0,
shanghai,135980,1,0,
shanghai,135981,1,0,
shanghai,135982,1,0,
shanghai,135983,1,0,
shanghai,135984,1,0,
shanghai,135985,1,0,
shanghai,135986,1,0,
shanghai,135987,1,0,
shanghai,135988,1,0,
shanghai,135989,1,0,
shanghai,135990,1,0,
shanghai,135991,1,0,
shanghai,135992,1,0,
shanghai,135993,1,0,
shanghai,135994,1,0,
shanghai,135995,1,0,
shanghai,135996,1,0,
shanghai,135997,1,0,
shanghai,135998,1,0,
shanghai,135999,1,0,
shanghai,136000,1,0,
shanghai,136001,1,0,
shanghai,136002,1,0,
shanghai,136003,1,0,
shanghai,136004,1,0,
shanghai,136005,1,0,
shanghai,136006,1,0,
shanghai,136007,1,0,
shanghai,136008,1,0,
shanghai,136009,1,0,
shanghai,136010,1,0,
shanghai,136011,1,0,
shanghai,136012,1,0,
shanghai,136013,1,0,
shanghai,136014,1,0,
shanghai,136015,1,0,
shanghai,136016,1,0,
shanghai,136017,1,0,
shanghai,136018,1,0,
shanghai,136019,1,0,
shanghai,136020,1,0,
shanghai,136021,1,0,
shanghai,136022,1,0,
shanghai,136023,1,0,
shanghai,136024,1,0,
shanghai,136025,1,0,
shanghai,136026,1,0,
shanghai,136027,1,0,
shanghai,136028,1,0,
shanghai,136029,1,0,
shanghai,136030,1,0,
shanghai,136031,1,0,
shanghai,136032,1,0,
shanghai,136033,1,0,
shanghai,136034,1,0,
shanghai,136035,1,0,
shanghai,136036,1,0,
shanghai,136037,1,0,
shanghai,136038,1,0,
shanghai,136039,1,0,
shanghai,136040,1,0,
shanghai,136041,1,0,
shanghai,136042,1,0,
shanghai,136043,1,0,
shanghai,136044,1,0,
shanghai,136045,1,0,
shanghai,136046,1,0,
shanghai,136047,1,0,
shanghai,136048,1,0,
shanghai,136049,1,0,
shanghai,136050,1,0,
shanghai,136051,1,0,
shanghai,136052,1,0,
shanghai,136053,1,0,
shanghai,136054,1,0,
shanghai,136055,1,0,
shanghai,136056,1,0,
shanghai,136057,1,0,
shanghai,136058,1,0,
shanghai,136059,1,0,
shanghai,136060,1,0,
shanghai,136061,1,0,
shanghai,136062,1,0,
shanghai,136063,1,0,
shanghai,136064,1,0,
shanghai,136065,1,0,
shanghai,136066,1,0,
shanghai,136067,1,0,
shanghai,136068,1,0,
shanghai,136069,1,0,
shanghai,136070,1,0,
shanghai,136071,1,0,
shanghai,136072,1,0,
shanghai,136073,1,0,
shanghai,136074,1,0,
shanghai,136075,1,0,
shanghai,136076,1,0,
shanghai,136077,1,0,
shanghai,136078,1,0,
shanghai,136079,1,0,
shanghai,136080,1,0,
shanghai,136081,1,0,
shanghai,136082,1,0,
shanghai,136083,1,0,
shanghai,136084,1,0,
shanghai,136085,1,0,
shanghai,136086,1,0,
shanghai,136087,1,0,
shanghai,136088,1,0,
shanghai,136089,1,0,
shanghai,136090,1,0,
shanghai,136091,1,0,
shanghai,136092,1,0,
shanghai,136093,1,0,
shanghai,136094,1,0,
shanghai,136095,1,0,
shanghai,136096,1,0,
shanghai,136097,1,0,
shanghai,136098,1,0,
shanghai,136099,1,0,
shanghai,136100,1,0,
shanghai,136101,1,0,
shanghai,136102,1,0,
shanghai,136103,1,0,
shanghai,136104,1,0,
shanghai,136105,1,0,
shanghai,136106,1,0,
shanghai,136107,1,0,
shanghai,136108,1,0,
shanghai,136109,1,0,
shanghai,136110,1,0,
shanghai,136111,1,0,
shanghai,136112,1,0,
shanghai,136113,1,0,
shanghai,136114,1,0,
shanghai,136115,1,0,
shanghai,136116,1,0,
shanghai,136117,1,0,
shanghai,136118,1,0,
shanghai,136119,1,0,
shanghai,136120,1,0,
shanghai,136121,1,0,
shanghai,136122,1,0,
shanghai,136123,1,0,
shanghai,136124,1,0,
shanghai,136125,1,0,
shanghai,136126,1,0,
shanghai,136127,1,0,
shanghai,136128,1,0,
shanghai,136129,1,0,
shanghai,136130,1,0,
shanghai,136131,1,0,
shanghai,136132,1,0,
shanghai,136133,1,0,
shanghai,136134,1,0,
shanghai,136135,1,0,
shanghai,136136,1,0,
shanghai,136137,1,0,
shanghai,136138,1,0,
shanghai,136139,1,0,
shanghai,136140,1,0,
shanghai,136141,1,0,
shanghai,136142,1,0,
shanghai,136143,1,0,
shanghai,136144,1,0,
shanghai,136145,1,0,
shanghai,136146,1,0,
shanghai,136147,1,0,
shanghai,136148,1,0,
shanghai,136149,1,0,
shanghai,136150,1,0,
shanghai,136151,1,0,
shanghai,136152,1,0,
shanghai,136153,1,0,
shanghai,136154,1,0,
shanghai,136155,1,0,
shanghai,136156,1,0,
shanghai,136157,1,0,
shanghai,136158,1,0,
shanghai,136159,1,0,
shanghai,136160,1,0,
shanghai,136161,1,0,
shanghai,136162,1,0,
shanghai,136163,1,0,
shanghai,136164,1,0,
shanghai,136165,1,0,
shanghai,136166,1,0,
shanghai,136167,1,0,
shanghai,136168,1,0,
shanghai,136169,1,0,
shanghai,136170,1,0,
shanghai,136171,1,0,
shanghai,136172,1,0,
shanghai,136173,1,0,
shanghai,136174,1,0,
shanghai,136175,1,0,
shanghai,136176,1,0,
shanghai,136177,1,0,
shanghai,136178,1,0,
shanghai,136179,1,0,
shanghai,136180,1,0,
shanghai,136181,1,0,
shanghai,136182,1,0,
shanghai,136183,1,0,
shanghai,136184,1,0,
shanghai,136185,1,0,
shanghai,136186,1,0,
shanghai,136187,1,0,
shanghai,136188,1,0,
shanghai,136189,1,0,
shanghai,136190,1,0,
shanghai,136191,1,0,
shanghai,136192,1,0,
shanghai,136193,1,0,
shanghai,136194,1,0,
shanghai,136195,1,0,
shanghai,136196,1,0,
shanghai,136197,1,0,
shanghai,136198,1,0,
shanghai,136199,1,0,
shanghai,136200,1,0,
shanghai,136201,1,0,
shanghai,136202,1,0,
shanghai,136203,1,0,
shanghai,136204,1,0,
shanghai,136205,1,0,
shanghai,136206,1,0,
shanghai,136207,1,0,
shanghai,136208,1,0,
shanghai,136209,1,0,
shanghai,136210,1,0,
shanghai,136211,1,0,
shanghai,136212,1,0,
shanghai,136213,1,0,
shanghai,136214,1,0,
shanghai,136215,1,0,
shanghai,136216,1,0,
shanghai,136217,1,0,
shanghai,136218,1,0,
shanghai,136219,1,0,
shanghai,136220,1,0,
shanghai,136221,1,0,
shanghai,136222,1,0,
shanghai,136223,1,0,
shanghai,136224,1,0,
shanghai,136225,1,0,
shanghai,136226,1,0,
shanghai,136227,1,0,
shanghai,136228,1,0,
shanghai,136229,1,0,
shanghai,136230,1,0,
shanghai,136231,1,0,
shanghai,136232,1,0,
shanghai,136233,1,0,
shanghai,136234,1,0,
shanghai,136235,1,0,
shanghai,136236,1,0,
shanghai,136237,1,0,
shanghai,136238,1,0,
shanghai,136239,1,0,
shanghai,136240,1,0,
shanghai,136241,1,0,
shanghai,136242,1,0,
shanghai,136243,1,0,
shanghai,136244,1,0,
shanghai,136245,1,0,
shanghai,136246,1,0,
shanghai,136247,1,0,
shanghai,136248,1,0,
shanghai,136249,1,0,
shanghai,136250,1,0,
shanghai,136251,1,0,
shanghai,136252,1,0,
shanghai,136253,1,0,
shanghai,136254,1,0,
shanghai,136255,1,0,
shanghai,136256,1,0,
shanghai,136257,1,0,
shanghai,136258,1,0,
shanghai,136259,1,0,
shanghai,136260,1,0,
shanghai,136261,1,0,
shanghai,136262,1,0,
shanghai,136263,1,0,
shanghai,136264,1,0,
shanghai,136265,1,0,
shanghai,136266,1,0,
shanghai,136267,1,0,
shanghai,136268,1,0,
shanghai,136269,1,0,
shanghai,136270,1,0,
shanghai,136271,1,0,
shanghai,136272,1,0,
shanghai,136273,1,0,
shanghai,136274,1,0,
shanghai,136275,1,0,
shanghai,136276,1,0,
shanghai,136277,1,0,
shanghai,136278,1,0,
shanghai,136279,1,0,
shanghai,136280,1,0,
shanghai,136281,1,0,
shanghai,136282,1,0,
shanghai,136283,1,0,
shanghai,136284,1,0,
shanghai,136285,1,0,
shanghai,136286,1,0,
shanghai,136287,1,0,
shanghai,136288,1,0,
shanghai,136289,1,0,
shanghai,136290,1,0,
shanghai,136291,1,0,
shanghai,136292,1,0,
shanghai,136293,1,0,
shanghai,136294,1,0,
shanghai,136295,1,0,
shanghai,136296,1,0,
shanghai,136297,1,0,
shanghai,136298,1,0,
shanghai,136299,1,0,
shanghai,136300,1,0,
shanghai,136301,1,0,
shanghai,136302,1,0,
shanghai,136303,1,0,
shanghai,136304,1,0,
shanghai,136305,1,0,
shanghai,136306,1,0,
shanghai,136307,1,0,
shanghai,136308,1,0,
shanghai,136309,1,0,
shanghai,136310,1,0,
shanghai,136311,1,0,
shanghai,136312,1,0,
shanghai,136313,1,0,
shanghai,136314,1,0,
shanghai,136315,1,0,
shanghai,136316,1,0,
shanghai,136317,1,0,
shanghai,136318,1,0,
shanghai,136319,1,0,
shanghai,136320,1,0,
shanghai,136321,1,0,
shanghai,136322,1,0,
shanghai,136323,1,0,
shanghai,136324,1,0,
shanghai,136325,1,0,
shanghai,136326,1,0,
shanghai,136327,1,0,
shanghai,136328,1,0,
shanghai,136329,1,0,
shanghai,136330,1,0,
shanghai,136331,1,0,
shanghai,136332,1,0,
shanghai,136333,1,0,
shanghai,136334,1,0,
shanghai,136335,1,0,
shanghai,136336,1,0,
shanghai,136337,1,0,
shanghai,136338,1,0,
shanghai,136339,1,0,
shanghai,136340,1,0,
shanghai,136341,1,0,
shanghai,136342,1,0,
shanghai,136343,1,0,
shanghai,136344,1,0,
shanghai,136345,1,0,
shanghai,136346,1,0,
shanghai,136347,1,0,
shanghai,136348,1,0,
shanghai,136349,1,0,
shanghai,136350,1,0,
shanghai,136351,1,0,
shanghai,136352,1,0,
shanghai,136353,1,0,
shanghai,136354,1,0,
shanghai,136355,1,0,
shanghai,136356,1,0,
shanghai,136357,1,0,
shanghai,136358,1,0,
shanghai,136359,1,0,
shanghai,136360,1,0,
shanghai,136361,1,0,
shanghai,136362,1,0,
shanghai,136363,1,0,
shanghai,136364,1,0,
shanghai,136365,1,0,
shanghai,136366,1,0,
shanghai,136367,1,0,
shanghai,136368,1,0,
shanghai,136369,1,0,
shanghai,136370,1,0,
shanghai,136371,1,0,
shanghai,136372,1,0,
shanghai,136373,1,0,
shanghai,136374,1,0,
shanghai,136375,1,0,
shanghai,136376,1,0,
shanghai,136377,1,0,
shanghai,136378,1,0,
shanghai,136379,1,0,
shanghai,136380,1,0,
shanghai,136381,1,0,
shanghai,136382,1,0,
shanghai,136383,1,0,
shanghai,136384,1,0,
shanghai,136385,1,0,
shanghai,136386,1,0,
shanghai,136387,1,0,
shanghai,136388,1,0,
shanghai,136389,1,0,
shanghai,136390,1,0,
shanghai,136391,1,0,
shanghai,136392,1,0,
shanghai,136393,1,0,
shanghai,136394,1,0,
shanghai,136395,1,0,
shanghai,136396,1,0,
shanghai,136397,1,0,
shanghai,136398,1,0,
shanghai,136399,1,0,
shanghai,136400,1,0,
shanghai,136401,1,0,
shanghai,136402,1,0,
shanghai,136403,1,0,
shanghai,136404,1,0,
shanghai,136405,1,0,
shanghai,136406,1,0,
shanghai,136407,1,0,
shanghai,136408,1,0,
shanghai,136409,1,0,
shanghai,136410,1,0,
shanghai,136411,1,0,
shanghai,136412,1,0,
shanghai,136413,1,0,
shanghai,136414,1,0,
shanghai,136415,1,0,
shanghai,136416,1,0,
shanghai,136417,1,0,
shanghai,136418,1,0,
shanghai,136419,1,0,
shanghai,136420,1,0,
shanghai,136421,1,0,
shanghai,136422,1,0,
shanghai,136423,1,0,
shanghai,136424,1,0,
shanghai,136425,1,0,
shanghai,136426,1,0,
shanghai,136427,1,0,
shanghai,136428,1,0,
shanghai,136429,1,0,
shanghai,136430,1,0,
shanghai,136431,1,0,
shanghai,136432,1,0,
shanghai,136433,1,0,
shanghai,136434,1,0,
shanghai,136435,1,0,
shanghai,136436,1,0,
shanghai,136437,1,0,
shanghai,136438,1,0,
shanghai,136439,1,0,
shanghai,136440,1,0,
shanghai,136441,1,0,
shanghai,136442,1,0,
shanghai,136443,1,0,
shanghai,136444,1,0,
shanghai,136445,1,0,
shanghai,136446,1,0,
shanghai,136447,1,0,
shanghai,136448,1,0,
shanghai,136449,1,0,
shanghai,136450,1,0,
shanghai,136451,1,0,
shanghai,136452,1,0,
shanghai,136453,1,0,
shanghai,136454,1,0,
shanghai,136455,1,0,
shanghai,136456,1,0,
shanghai,136457,1,0,
shanghai,136458,1,0,
shanghai,136459,1,0,
shanghai,136460,1,0,
shanghai,136461,1,0,
shanghai,136462,1,0,
shanghai,136463,1,0,
shanghai,136464,1,0,
shanghai,136465,1,0,
shanghai,136466,1,0,
shanghai,136467,1,0,
shanghai,136468,1,0,
shanghai,136469,1,0,
shanghai,136470,1,0,
shanghai,136471,1,0,
shanghai,136472,1,0,
shanghai,136473,1,0,
shanghai,136474,1,0,
shanghai,136475,1,0,
shanghai,136476,1,0,
shanghai,136477,1,0,
shanghai,136478,1,0,
shanghai,136479,1,0,
shanghai,136480,1,0,
shanghai,136481,1,0,
shanghai,136482,1,0,
shanghai,136483,1,0,
shanghai,136484,1,0,
shanghai,136485,1,0,
shanghai,136486,1,0,
shanghai,136487,1,0,
shanghai,136488,1,0,
shanghai,136489,1,0,
shanghai,136490,1,0,
shanghai,136491,1,0,
shanghai,136492,1,0,
shanghai,136493,1,0,
shanghai,136494,1,0,
shanghai,136495,1,0,
shanghai,136496,1,0,
shanghai,136497,1,0,
shanghai,136498,1,0,
shanghai,136499,1,0,
shanghai,136500,1,0,
shanghai,136501,1,0,
shanghai,136502,1,0,
shanghai,136503,1,0,
shanghai,136504,1,0,
shanghai,136505,1,0,
shanghai,136506,1,0,
shanghai,136507,1,0,
shanghai,136508,1,0,
shanghai,136509,1,0,
shanghai,136510,1,0,
shanghai,136511,1,0,
shanghai,136512,1,0,
shanghai,136513,1,0,
shanghai,136514,1,0,
shanghai,136515,1,0,
shanghai,136516,1,0,
shanghai,136517,1,0,
shanghai,136518,1,0,
shanghai,136519,1,0,
shanghai,136520,1,0,
shanghai,136521,1,0,
shanghai,136522,1,0,
shanghai,136523,1,0,
shanghai,136524,1,0,
shanghai,136525,1,0,
shanghai,136526,1,0,
shanghai,136527,1,0,
shanghai,136528,1,0,
shanghai,136529,1,0,
shanghai,136530,1,0,
shanghai,136531,1,0,
shanghai,136532,1,0,
shanghai,136533,1,0,
shanghai,136534,1,0,
shanghai,136535,1,0,
shanghai,136536,1,0,
shanghai,136537,1,0,
shanghai,136538,1,0,
shanghai,136539,1,0,
shanghai,136540,1,0,
shanghai,136541,1,0,
shanghai,136542,1,0,
shanghai,136543,1,0,
shanghai,136544,1,0,
shanghai,136545,1,0,
shanghai,136546,1,0,
shanghai,136547,1,0,
shanghai,136548,1,0,
shanghai,136549,1,0,
shanghai,136550,1,0,
shanghai,136551,1,0,
shanghai,136552,1,0,
shanghai,136553,1,0,
shanghai,136554,1,0,
shanghai,136555,1,0,
shanghai,136556,1,0,
shanghai,136557,1,0,
shanghai,136558,1,0,
shanghai,136559,1,0,
shanghai,136560,1,0,
shanghai,136561,1,0,
shanghai,136562,1,0,
shanghai,136563,1,0,
shanghai,136564,1,0,
shanghai,136565,1,0,
shanghai,136566,1,0,
shanghai,136567,1,0,
shanghai,136568,1,0,
shanghai,136569,1,0,
shanghai,136570,1,0,
shanghai,136571,1,0,
shanghai,136572,1,0,
shanghai,136573,1,0,
shanghai,136574,1,0,
shanghai,136575,1,0,
shanghai,136576,1,0,
shanghai,136577,1,0,
shanghai,136578,1,0,
shanghai,136579,1,0,
shanghai,136580,1,0,
shanghai,136581,1,0,
shanghai,136582,1,0,
shanghai,136583,1,0,
shanghai,136584,1,0,
shanghai,136585,1,0,
shanghai,136586,1,0,
shanghai,136587,1,0,
shanghai,136588,1,0,
shanghai,136589,1,0,
shanghai,136590,1,0,
shanghai,136591,1,0,
shanghai,136592,1,0,
shanghai,136593,1,0,
shanghai,136594,1,0,
shanghai,136595,1,0,
shanghai,136596,1,0,
shanghai,136597,1,0,
shanghai,136598,1,0,
shanghai,136599,1,0,
shanghai,136600,1,0,
shanghai,136601,1,0,
shanghai,136602,1,0,
shanghai,136603,1,0,
shanghai,136604,1,0,
shanghai,136605,1,0,
shanghai,136606,1,0,
shanghai,136607,1,0,
shanghai,136608,1,0,
shanghai,136609,1,0,
shanghai,136610,1,0,
shanghai,136611,1,0,
shanghai,136612,1,0,
shanghai,136613,1,0,
shanghai,136614,1,0,
shanghai,136615,1,0,
shanghai,136616,1,0,
shanghai,136617,1,0,
shanghai,136618,1,0,
shanghai,136619,1,0,
shanghai,136620,1,0,
shanghai,136621,1,0,
shanghai,136622,1,0,
shanghai,136623,1,0,
shanghai,136624,1,0,
shanghai,136625,1,0,
shanghai,136626,1,0,
shanghai,136627,1,0,
shanghai,136628,1,0,
shanghai,136629,1,0,
shanghai,136630,1,0,
shanghai,136631,1,0,
shanghai,136632,1,0,
shanghai,136633,1,0,
shanghai,136634,1,0,
shanghai,136635,1,0,
shanghai,136636,1,0,
shanghai,136637,1,0,
shanghai,136638,1,0,
shanghai,136639,1,0,
shanghai,136640,1,0,
shanghai,136641,1,0,
shanghai,136642,1,0,
shanghai,136643,1,0,
shanghai,136644,1,0,
shanghai,136645,1,0,
shanghai,136646,1,0,
shanghai,136647,1,0,
shanghai,136648,1,0,
shanghai,136649,1,0,
shanghai,136650,1,0,
shanghai,136651,1,0,
shanghai,136652,1,0,
shanghai,136653,1,0,
shanghai,136654,1,0,
shanghai,136655,1,0,
shanghai,136656,1,0,
shanghai,136657,1,0,
shanghai,136658,1,0,
shanghai,136659,1,0,
shanghai,136660,1,0,
shanghai,136661,1,0,
shanghai,136662,1,0,
shanghai,136663,1,0,
shanghai,136664,1,0,
shanghai,136665,1,0,
shanghai,136666,1,0,
shanghai,136667,1,0,
shanghai,136668,1,0,
shanghai,136669,1,0,
shanghai,136670,1,0,
shanghai,136671,1,0,
shanghai,136672,1,0,
shanghai,136673,1,0,
shanghai,136674,1,0,
shanghai,136675,1,0,
shanghai,136676,1,0,
shanghai,136677,1,0,
shanghai,136678,1,0,
shanghai,136679,1,0,
shanghai,136680,1,0,
shanghai,136681,1,0,
shanghai,136682,1,0,
shanghai,136683,1,0,
shanghai,136684,1,0,
shanghai,136685,1,0,
shanghai,136686,1,0,
shanghai,136687,1,0,
shanghai,136688,1,0,
shanghai,136689,1,0,
shanghai,136690,1,0,
shanghai,136691,1,0,
shanghai,136692,1,0,
shanghai,136693,1,0,
shanghai,136694,1,0,
shanghai,136695,1,0,
shanghai,136696,1,0,
shanghai,136697,1,0,
shanghai,136698,1,0,
shanghai,136699,1,0,
shanghai,136700,1,0,
shanghai,136701,1,0,
shanghai,136702,1,0,
shanghai,136703,1,0,
shanghai,136704,1,0,
shanghai,136705,1,0,
shanghai,136706,1,0,
shanghai,136707,1,0,
shanghai,136708,1,0,
shanghai,136709,1,0,
shanghai,136710,1,0,
shanghai,136711,1,0,
shanghai,136712,1,0,
shanghai,136713,1,0,
shanghai,136714,1,0,
shanghai,136715,1,0,
shanghai,136716,1,0,
shanghai,136717,1,0,
shanghai,136718,1,0,
shanghai,136719,1,0,
shanghai,136720,1,0,
shanghai,136721,1,0,
shanghai,136722,1,0,
shanghai,136723,1,0,
shanghai,136724,1,0,
shanghai,136725,1,0,
shanghai,136726,1,0,
shanghai,136727,1,0,
shanghai,136728,1,0,
shanghai,136729,1,0,
shanghai,136730,1,0,
shanghai,136731,1,0,
shanghai,136732,1,0,
shanghai,136733,1,0,
shanghai,136734,1,0,
shanghai,136735,1,0,
shanghai,136736,1,0,
shanghai,136737,1,0,
shanghai,136738,1,0,
shanghai,136739,1,0,
shanghai,136740,1,0,
shanghai,136741,1,0,
shanghai,136742,1,0,
shanghai,136743,1,0,
shanghai,136744,1,0,
shanghai,136745,1,0,
shanghai,136746,1,0,
shanghai,136747,1,0,
shanghai,136748,1,0,
shanghai,136749,1,0,
shanghai,136750,1,0,
shanghai,136751,1,0,
shanghai,136752,1,0,
shanghai,136753,1,0,
shanghai,136754,1,0,
shanghai,136755,1,0,
shanghai,136756,1,0,
shanghai,136757,1,0,
shanghai,136758,1,0,
shanghai,136759,1,0,
shanghai,136760,1,0,
shanghai,136761,1,0,
shanghai,136762,1,0,
shanghai,136763,1,0,
shanghai,136764,1,0,
shanghai,136765,1,0,
shanghai,136766,1,0,
shanghai,136767,1,0,
shanghai,136768,1,0,
shanghai,136769,1,0,
shanghai,136770,1,0,
shanghai,136771,1,0,
shanghai,136772,1,0,
shanghai,136773,1,0,
shanghai,136774,1,0,
shanghai,136775,1,0,
shanghai,136776,1,0,
shanghai,136777,1,0,
shanghai,136778,1,0,
shanghai,136779,1,0,
shanghai,136780,1,0,
shanghai,136781,1,0,
shanghai,136782,1,0,
shanghai,136783,1,0,
shanghai,136784,1,0,
shanghai,136785,1,0,
shanghai,136786,1,0,
shanghai,136787,1,0,
shanghai,136788,1,0,
shanghai,136789,1,0,
shanghai,136790,1,0,
shanghai,136791,1,0,
shanghai,136792,1,0,
shanghai,136793,1,0,
shanghai,136794,1,0,
shanghai,136795,1,0,
shanghai,136796,1,0,
shanghai,136797,1,0,
shanghai,136798,1,0,
shanghai,136799,1,0,
shanghai,136800,1,0,
shanghai,136801,1,0,
shanghai,136802,1,0,
shanghai,136803,1,0,
shanghai,136804,1,0,
shanghai,136805,1,0,
shanghai,136806,1,0,
shanghai,136807,1,0,
shanghai,136808,1,0,
shanghai,136809,1,0,
shanghai,136810,1,0,
shanghai,136811,1,0,
shanghai,136812,1,0,
shanghai,136813,1,0,
shanghai,136814,1,0,
shanghai,136815,1,0,
shanghai,136816,1,0,
shanghai,136817,1,0,
shanghai,136818,1,0,
shanghai,136819,1,0,
shanghai,136820,1,0,
shanghai,136821,1,0,
shanghai,136822,1,0,
shanghai,136823,1,0,
shanghai,136824,1,0,
shanghai,136825,1,0,
shanghai,136826,1,0,
shanghai,136827,1,0,
shanghai,136828,1,0,
shanghai,136829,1,0,
shanghai,136830,1,0,
shanghai,136831,1,0,
shanghai,136832,1,0,
shanghai,136833,1,0,
shanghai,136834,1,0,
shanghai,136835,1,0,
shanghai,136836,1,0,
shanghai,136837,1,0,
shanghai,136838,1,0,
shanghai,136839,1,0,
shanghai,136840,1,0,
shanghai,136841,1,0,
shanghai,136842,1,0,
shanghai,136843,1,0,
shanghai,136844,1,0,
shanghai,136845,1,0,
shanghai,136846,1,0,
shanghai,136847,1,0,
shanghai,136848,1,0,
shanghai,136849,1,0,
shanghai,136850,1,0,
shanghai,136851,1,0,
shanghai,136852,1,0,
shanghai,136853,1,0,
shanghai,136854,1,0,
shanghai,136855,1,0,
shanghai,136856,1,0,
shanghai,136857,1,0,
shanghai,136858,1,0,
shanghai,136859,1,0,
shanghai,136860,1,0,
shanghai,136861,1,0,
shanghai,136862,1,0,
shanghai,136863,1,0,
shanghai,136864,1,0,
shanghai,136865,1,0,
shanghai,136866,1,0,
shanghai,136867,1,0,
shanghai,136868,1,0,
shanghai,136869,1,0,
shanghai,136870,1,0,
shanghai,136871,1,0,
shanghai,136872,1,0,
shanghai,136873,1,0,
shanghai,136874,1,0,
shanghai,136875,1,0,
shanghai,136876,1,0,
shanghai,136877,1,0,
shanghai,136878,1,0,
shanghai,136879,1,0,
shanghai,136880,1,0,
shanghai,136881,1,0,
shanghai,136882,1,0,
shanghai,136883,1,0,
shanghai,136884,1,0,
shanghai,136885,1,0,
shanghai,136886,1,0,
shanghai,136887,1,0,
shanghai,136888,1,0,
shanghai,136889,1,0,
shanghai,136890,1,0,
shanghai,136891,1,0,
shanghai,136892,1,0,
shanghai,136893,1,0,
shanghai,136894,1,0,
shanghai,136895,1,0,
shanghai,136896,1,0,
shanghai,136897,1,0,
shanghai,136898,1,0,
shanghai,136899,1,0,
shanghai,136900,1,0,
shanghai,136901,1,0,
shanghai,136902,1,0,
shanghai,136903,1,0,
shanghai,136904,1,0,
shanghai,136905,1,0,
shanghai,136906,1,0,
shanghai,136907,1,0,
shanghai,136908,1,0,
shanghai,136909,1,0,
shanghai,136910,1,0,
shanghai,136911,1,0,
shanghai,136912,1,0,
shanghai,136913,1,0,
shanghai,136914,1,0,
shanghai,136915,1,0,
shanghai,136916,1,0,
shanghai,136917,1,0,
shanghai,136918,1,0,
shanghai,136919,1,0,
shanghai,136920,1,0,
shanghai,136921,1,0,
shanghai,136922,1,0,
shanghai,136923,1,0,
shanghai,136924,1,0,
shanghai,136925,1,0,
shanghai,136926,1,0,
shanghai,136927,1,0,
shanghai,136928,1,0,
shanghai,136929,1,0,
shanghai,136930,1,0,
shanghai,136931,1,0,
shanghai,136932,1,0,
shanghai,136933,1,0,
shanghai,136934,1,0,
shanghai,136935,1,0,
shanghai,136936,1,0,
shanghai,136937,1,0,
shanghai,136938,1,0,
shanghai,136939,1,0,
shanghai,136940,1,0,
shanghai,136941,1,0,
shanghai,136942,1,0,
